,Experiment_ID,Algorithm,N,R,range_flag,type,seed,kproj,w,M,probes,Average AF,Recall@N,QPS,tApproximateAverage,tTrueAverage
932,933,hypercube,1,2000.0,false,protein,1,14,4.0,10000,12,1.00513,0.25,260.182,0.00384347,0.00521445
933,934,hypercube,1,2000.0,false,protein,1,14,4.0,10000,14,1.00513,0.25,236.327,0.00423143,0.00594639
934,935,hypercube,1,2000.0,false,protein,1,14,4.0,10000,16,1.00513,0.25,254.651,0.00392694,0.00510059
935,936,hypercube,1,2000.0,false,protein,1,14,4.0,10000,18,1.00513,0.25,259.474,0.00385395,0.00506391
936,937,hypercube,1,2000.0,false,protein,1,14,5.0,10,2,1.94341,0.0833333,87976.5,1.13667,0.00528247
937,938,hypercube,1,2000.0,false,protein,1,14,5.0,10,4,1.94341,0.0833333,12221.2,8.1825,0.00528408
938,939,hypercube,1,2000.0,false,protein,1,14,5.0,10,6,1.94341,0.0833333,3223.21,0.00031025,0.00529142
939,940,hypercube,1,2000.0,false,protein,1,14,5.0,10,8,1.94341,0.0833333,1670.47,0.000598633,0.00519338
940,941,hypercube,1,2000.0,false,protein,1,14,5.0,10,10,1.94341,0.0833333,1317.48,0.000759025,0.00544042
941,942,hypercube,1,2000.0,false,protein,1,14,5.0,10,12,1.94341,0.0833333,1301.73,0.000768208,0.00529077
942,943,hypercube,1,2000.0,false,protein,1,14,5.0,10,14,1.94341,0.0833333,1263.78,0.000791275,0.00528693
943,944,hypercube,1,2000.0,false,protein,1,14,5.0,10,16,1.94341,0.0833333,1216.48,0.000822042,0.00547052
944,945,hypercube,1,2000.0,false,protein,1,14,5.0,10,18,1.94341,0.0833333,1270.9,0.000786842,0.00519597
945,946,hypercube,1,2000.0,false,protein,1,14,5.0,100,2,1.36445,0.166667,19236.9,5.19833,0.00532088
946,947,hypercube,1,2000.0,false,protein,1,14,5.0,100,4,1.36445,0.166667,8289.01,0.000120642,0.00524337
947,948,hypercube,1,2000.0,false,protein,1,14,5.0,100,6,1.36445,0.166667,2834.07,0.00035285,0.00530128
948,949,hypercube,1,2000.0,false,protein,1,14,5.0,100,8,1.36445,0.166667,1546.13,0.000646775,0.00518435
949,950,hypercube,1,2000.0,false,protein,1,14,5.0,100,10,1.36445,0.166667,1280.36,0.000781033,0.00532093
950,951,hypercube,1,2000.0,false,protein,1,14,5.0,100,12,1.36445,0.166667,1223.69,0.0008172,0.00515041
951,952,hypercube,1,2000.0,false,protein,1,14,5.0,100,14,1.36445,0.166667,1200.86,0.000832733,0.00528001
952,953,hypercube,1,2000.0,false,protein,1,14,5.0,100,16,1.36445,0.166667,1237.83,0.000807867,0.00523299
953,954,hypercube,1,2000.0,false,protein,1,14,5.0,100,18,1.36445,0.166667,1203.45,0.000830942,0.00527136
954,955,hypercube,1,2000.0,false,protein,1,14,5.0,1000,2,1.08542,0.25,2691.85,0.000371492,0.00532057
955,956,hypercube,1,2000.0,false,protein,1,14,5.0,1000,4,1.08542,0.25,2308.0,0.000433275,0.00525897
956,957,hypercube,1,2000.0,false,protein,1,14,5.0,1000,6,1.08542,0.25,1485.04,0.000673383,0.00528405
957,958,hypercube,1,2000.0,false,protein,1,14,5.0,1000,8,1.08542,0.25,1015.98,0.000984267,0.00522412
958,959,hypercube,1,2000.0,false,protein,1,14,5.0,1000,10,1.08542,0.25,866.545,0.00115401,0.0052124
959,960,hypercube,1,2000.0,false,protein,1,14,5.0,1000,12,1.08542,0.25,873.731,0.00114452,0.00553114
960,961,hypercube,1,2000.0,false,protein,1,14,5.0,1000,14,1.08542,0.25,862.422,0.00115953,0.00522726
961,962,hypercube,1,2000.0,false,protein,1,14,5.0,1000,16,1.08542,0.25,866.827,0.00115363,0.00517172
962,963,hypercube,1,2000.0,false,protein,1,14,5.0,1000,18,1.08542,0.25,867.215,0.00115312,0.00512606
963,964,hypercube,1,2000.0,false,protein,1,14,5.0,10000,2,1.01121,0.25,516.825,0.00193489,0.00529335
964,965,hypercube,1,2000.0,false,protein,1,14,5.0,10000,4,1.00546,0.25,323.023,0.00309576,0.00528949
965,966,hypercube,1,2000.0,false,protein,1,14,5.0,10000,6,1.00546,0.25,312.533,0.00319967,0.00515472
966,967,hypercube,1,2000.0,false,protein,1,14,5.0,10000,8,1.00546,0.25,277.775,0.00360004,0.00514608
967,968,hypercube,1,2000.0,false,protein,1,14,5.0,10000,10,1.00546,0.25,270.693,0.00369423,0.00512451
968,969,hypercube,1,2000.0,false,protein,1,14,5.0,10000,12,1.00546,0.25,270.446,0.0036976,0.00520484
969,970,hypercube,1,2000.0,false,protein,1,14,5.0,10000,14,1.00546,0.25,262.521,0.00380923,0.00514073
970,971,hypercube,1,2000.0,false,protein,1,14,5.0,10000,16,1.00546,0.25,259.99,0.0038463,0.00520887
971,972,hypercube,1,2000.0,false,protein,1,14,5.0,10000,18,1.00546,0.25,266.62,0.00375065,0.00515216
972,973,hypercube,1,2000.0,false,protein,1,14,8.0,10,2,1.84202,0.0,84925.7,1.1775,0.00519048
973,974,hypercube,1,2000.0,false,protein,1,14,8.0,10,4,1.84202,0.0,11652.7,8.58167,0.00535452
974,975,hypercube,1,2000.0,false,protein,1,14,8.0,10,6,1.84202,0.0,3271.54,0.000305667,0.00531696
975,976,hypercube,1,2000.0,false,protein,1,14,8.0,10,8,1.84202,0.0,1655.88,0.000603908,0.00533274
976,977,hypercube,1,2000.0,false,protein,1,14,8.0,10,10,1.84202,0.0,1305.26,0.000766133,0.00524092
977,978,hypercube,1,2000.0,false,protein,1,14,8.0,10,12,1.84202,0.0,1233.3,0.000810833,0.00532857
978,979,hypercube,1,2000.0,false,protein,1,14,8.0,10,14,1.84202,0.0,1311.13,0.0007627,0.00530556
979,980,hypercube,1,2000.0,false,protein,1,14,8.0,10,16,1.84202,0.0,1265.9,0.00078995,0.00527088
980,981,hypercube,1,2000.0,false,protein,1,14,8.0,10,18,1.84202,0.0,1288.88,0.000775867,0.00531704
981,982,hypercube,1,2000.0,false,protein,1,14,8.0,100,2,1.27119,0.25,17804.2,5.61667,0.0052082
982,983,hypercube,1,2000.0,false,protein,1,14,8.0,100,4,1.27119,0.25,7989.35,0.000125167,0.00529452
983,984,hypercube,1,2000.0,false,protein,1,14,8.0,100,6,1.27119,0.25,2831.59,0.000353158,0.00521769
984,985,hypercube,1,2000.0,false,protein,1,14,8.0,100,8,1.27119,0.25,1494.79,0.000668992,0.00541905
985,986,hypercube,1,2000.0,false,protein,1,14,8.0,100,10,1.27119,0.25,1287.91,0.00077645,0.00533552
986,987,hypercube,1,2000.0,false,protein,1,14,8.0,100,12,1.27119,0.25,1203.66,0.0008308,0.00526772
987,988,hypercube,1,2000.0,false,protein,1,14,8.0,100,14,1.27119,0.25,1199.18,0.0008339,0.0052636
988,989,hypercube,1,2000.0,false,protein,1,14,8.0,100,16,1.27119,0.25,1202.78,0.000831408,0.00527128
989,990,hypercube,1,2000.0,false,protein,1,14,8.0,100,18,1.27119,0.25,1198.74,0.000834208,0.00519698
990,991,hypercube,1,2000.0,false,protein,1,14,8.0,1000,2,1.04904,0.25,2789.92,0.000358433,0.00538386
991,992,hypercube,1,2000.0,false,protein,1,14,8.0,1000,4,1.04904,0.25,2264.36,0.000441625,0.00522015
992,993,hypercube,1,2000.0,false,protein,1,14,8.0,1000,6,1.04904,0.25,1441.96,0.0006935,0.00525487
993,994,hypercube,1,2000.0,false,protein,1,14,8.0,1000,8,1.04904,0.25,999.775,0.00100022,0.00520506
994,995,hypercube,1,2000.0,false,protein,1,14,8.0,1000,10,1.04904,0.25,821.159,0.00121779,0.00595838
995,996,hypercube,1,2000.0,false,protein,1,14,8.0,1000,12,1.04904,0.25,812.249,0.00123115,0.00597304
996,997,hypercube,1,2000.0,false,protein,1,14,8.0,1000,14,1.04904,0.25,794.87,0.00125807,0.0062181
997,998,hypercube,1,2000.0,false,protein,1,14,8.0,1000,16,1.04904,0.25,862.366,0.0011596,0.00522981
998,999,hypercube,1,2000.0,false,protein,1,14,8.0,1000,18,1.04904,0.25,830.904,0.00120351,0.00522177
999,1000,hypercube,1,2000.0,false,protein,1,14,8.0,10000,2,1.0171,0.25,878.059,0.00113887,0.00520906
1000,1001,hypercube,1,2000.0,false,protein,1,14,8.0,10000,4,1.00536,0.25,367.705,0.00271958,0.00521992
1001,1002,hypercube,1,2000.0,false,protein,1,14,8.0,10000,6,1.00536,0.25,302.317,0.00330779,0.00515763
1002,1003,hypercube,1,2000.0,false,protein,1,14,8.0,10000,8,1.00536,0.25,269.892,0.00370518,0.00519059
1003,1004,hypercube,1,2000.0,false,protein,1,14,8.0,10000,10,1.00536,0.25,235.599,0.00424449,0.00586228
1004,1005,hypercube,1,2000.0,false,protein,1,14,8.0,10000,12,1.00536,0.25,264.283,0.00378382,0.00526017
1005,1006,hypercube,1,2000.0,false,protein,1,14,8.0,10000,14,1.00536,0.25,258.973,0.00386141,0.0051197
1006,1007,hypercube,1,2000.0,false,protein,1,14,8.0,10000,16,1.00536,0.25,252.716,0.00395702,0.00522976
1007,1008,hypercube,1,2000.0,false,protein,1,14,8.0,10000,18,1.00536,0.25,259.063,0.00386007,0.00519049
1008,1009,hypercube,1,2000.0,false,protein,1,14,10.0,10,2,2.08592,0.0,85348.5,1.17167,0.00547916
1009,1010,hypercube,1,2000.0,false,protein,1,14,10.0,10,4,2.08592,0.0,12036.1,8.30833,0.00618521
1010,1011,hypercube,1,2000.0,false,protein,1,14,10.0,10,6,2.08592,0.0,3195.65,0.000312925,0.00618976
1011,1012,hypercube,1,2000.0,false,protein,1,14,10.0,10,8,2.08592,0.0,1542.32,0.000648375,0.00544722
1012,1013,hypercube,1,2000.0,false,protein,1,14,10.0,10,10,2.08592,0.0,1332.1,0.000750692,0.00522425
1013,1014,hypercube,1,2000.0,false,protein,1,14,10.0,10,12,2.08592,0.0,1251.67,0.000798933,0.00523005
1014,1015,hypercube,1,2000.0,false,protein,1,14,10.0,10,14,2.08592,0.0,1252.92,0.000798133,0.00528766
1015,1016,hypercube,1,2000.0,false,protein,1,14,10.0,10,16,2.08592,0.0,1304.25,0.000766725,0.00527368
1016,1017,hypercube,1,2000.0,false,protein,1,14,10.0,10,18,2.08592,0.0,1295.57,0.000771858,0.00525156
1017,1018,hypercube,1,2000.0,false,protein,1,14,10.0,100,2,1.5692,0.166667,19038.6,5.2525,0.00520146
1018,1019,hypercube,1,2000.0,false,protein,1,14,10.0,100,4,1.5692,0.166667,8075.37,0.000123833,0.00519839
1019,1020,hypercube,1,2000.0,false,protein,1,14,10.0,100,6,1.5692,0.166667,2900.16,0.000344808,0.00517187
1020,1021,hypercube,1,2000.0,false,protein,1,14,10.0,100,8,1.5692,0.166667,1507.37,0.000663408,0.00536963
1021,1022,hypercube,1,2000.0,false,protein,1,14,10.0,100,10,1.5692,0.166667,1286.84,0.0007771,0.00524938
1022,1023,hypercube,1,2000.0,false,protein,1,14,10.0,100,12,1.5692,0.166667,1187.57,0.000842058,0.00524685
1023,1024,hypercube,1,2000.0,false,protein,1,14,10.0,100,14,1.5692,0.166667,1211.71,0.000825283,0.00520802
1024,1025,hypercube,1,2000.0,false,protein,1,14,10.0,100,16,1.5692,0.166667,1210.91,0.000825825,0.0052879
1025,1026,hypercube,1,2000.0,false,protein,1,14,10.0,100,18,1.5692,0.166667,1219.55,0.000819975,0.00538053
1026,1027,hypercube,1,2000.0,false,protein,1,14,10.0,1000,2,1.32911,0.25,2639.74,0.000378825,0.00538816
1027,1028,hypercube,1,2000.0,false,protein,1,14,10.0,1000,4,1.32911,0.25,2347.19,0.000426042,0.00523782
1028,1029,hypercube,1,2000.0,false,protein,1,14,10.0,1000,6,1.32911,0.25,1477.14,0.000676983,0.00531626
1029,1030,hypercube,1,2000.0,false,protein,1,14,10.0,1000,8,1.32911,0.25,1062.27,0.000941383,0.00517665
1030,1031,hypercube,1,2000.0,false,protein,1,14,10.0,1000,10,1.32911,0.25,904.05,0.00110613,0.00521927
1031,1032,hypercube,1,2000.0,false,protein,1,14,10.0,1000,12,1.32911,0.25,859.316,0.00116372,0.00526824
1032,1033,hypercube,1,2000.0,false,protein,1,14,10.0,1000,14,1.32911,0.25,900.84,0.00111008,0.00516649
1033,1034,hypercube,1,2000.0,false,protein,1,14,10.0,1000,16,1.32911,0.25,879.404,0.00113713,0.00526872
1034,1035,hypercube,1,2000.0,false,protein,1,14,10.0,1000,18,1.32911,0.25,888.606,0.00112536,0.005167
1035,1036,hypercube,1,2000.0,false,protein,1,14,10.0,10000,2,1.01186,0.25,529.077,0.00189008,0.00518299
1036,1037,hypercube,1,2000.0,false,protein,1,14,10.0,10000,4,1.00569,0.25,324.765,0.00307915,0.00541262
1037,1038,hypercube,1,2000.0,false,protein,1,14,10.0,10000,6,1.00569,0.25,313.172,0.00319313,0.00520145
1038,1039,hypercube,1,2000.0,false,protein,1,14,10.0,10000,8,1.00569,0.25,287.296,0.00348073,0.00510703
1039,1040,hypercube,1,2000.0,false,protein,1,14,10.0,10000,10,1.00569,0.25,270.704,0.00369407,0.00515319
1040,1041,hypercube,1,2000.0,false,protein,1,14,10.0,10000,12,1.00569,0.25,268.263,0.00372769,0.00524022
1041,1042,hypercube,1,2000.0,false,protein,1,14,10.0,10000,14,1.00569,0.25,253.356,0.00394701,0.00534773
1042,1043,hypercube,1,2000.0,false,protein,1,14,10.0,10000,16,1.00569,0.25,265.687,0.00376383,0.00518881
1043,1044,hypercube,1,2000.0,false,protein,1,14,10.0,10000,18,1.00569,0.25,269.248,0.00371405,0.00521096
1044,1045,hypercube,1,2000.0,false,protein,1,14,12.0,10,2,2.06723,0.0,93676.8,1.0675,0.00525712
1045,1046,hypercube,1,2000.0,false,protein,1,14,12.0,10,4,2.06723,0.0,12354.6,8.09417,0.00527363
1046,1047,hypercube,1,2000.0,false,protein,1,14,12.0,10,6,2.06723,0.0,3208.9,0.000311633,0.00520268
1047,1048,hypercube,1,2000.0,false,protein,1,14,12.0,10,8,2.06723,0.0,1657.73,0.000603233,0.00529009
1048,1049,hypercube,1,2000.0,false,protein,1,14,12.0,10,10,2.06723,0.0,1351.29,0.000740033,0.00521181
1049,1050,hypercube,1,2000.0,false,protein,1,14,12.0,10,12,2.06723,0.0,1310.26,0.000763208,0.00532528
1050,1051,hypercube,1,2000.0,false,protein,1,14,12.0,10,14,2.06723,0.0,1305.01,0.000766275,0.00523657
1051,1052,hypercube,1,2000.0,false,protein,1,14,12.0,10,16,2.06723,0.0,1269.96,0.000787425,0.00534043
1052,1053,hypercube,1,2000.0,false,protein,1,14,12.0,10,18,2.06723,0.0,1265.76,0.000790042,0.00541172
1053,1054,hypercube,1,2000.0,false,protein,1,14,12.0,100,2,1.45337,0.166667,20565.6,4.8625,0.00527842
1054,1055,hypercube,1,2000.0,false,protein,1,14,12.0,100,4,1.45337,0.166667,8564.09,0.000116767,0.00527027
1055,1056,hypercube,1,2000.0,false,protein,1,14,12.0,100,6,1.45337,0.166667,2741.04,0.000364825,0.00539839
1056,1057,hypercube,1,2000.0,false,protein,1,14,12.0,100,8,1.45337,0.166667,1588.48,0.000629533,0.00521723
1057,1058,hypercube,1,2000.0,false,protein,1,14,12.0,100,10,1.45337,0.166667,1267.31,0.000789075,0.00531185
1058,1059,hypercube,1,2000.0,false,protein,1,14,12.0,100,12,1.45337,0.166667,1269.61,0.000787642,0.00518967
1059,1060,hypercube,1,2000.0,false,protein,1,14,12.0,100,14,1.45337,0.166667,1206.18,0.000829067,0.00527986
1060,1061,hypercube,1,2000.0,false,protein,1,14,12.0,100,16,1.45337,0.166667,1244.81,0.000803333,0.00523548
1061,1062,hypercube,1,2000.0,false,protein,1,14,12.0,100,18,1.45337,0.166667,1224.69,0.000816533,0.00526095
1062,1063,hypercube,1,2000.0,false,protein,1,14,12.0,1000,2,1.21444,0.166667,2633.14,0.000379775,0.00529646
1063,1064,hypercube,1,2000.0,false,protein,1,14,12.0,1000,4,1.21444,0.166667,2370.37,0.000421875,0.00534405
1064,1065,hypercube,1,2000.0,false,protein,1,14,12.0,1000,6,1.21444,0.166667,1517.22,0.0006591,0.00525286
1065,1066,hypercube,1,2000.0,false,protein,1,14,12.0,1000,8,1.21444,0.166667,1072.25,0.000932617,0.0051547
1066,1067,hypercube,1,2000.0,false,protein,1,14,12.0,1000,10,1.21444,0.166667,920.097,0.00108684,0.00528601
1067,1068,hypercube,1,2000.0,false,protein,1,14,12.0,1000,12,1.21444,0.166667,883.581,0.00113176,0.00524608
1068,1069,hypercube,1,2000.0,false,protein,1,14,12.0,1000,14,1.21444,0.166667,856.916,0.00116698,0.00540313
1069,1070,hypercube,1,2000.0,false,protein,1,14,12.0,1000,16,1.21444,0.166667,835.23,0.00119728,0.00554863
1070,1071,hypercube,1,2000.0,false,protein,1,14,12.0,1000,18,1.21444,0.166667,873.604,0.00114468,0.00532531
1071,1072,hypercube,1,2000.0,false,protein,1,14,12.0,10000,2,1.06981,0.25,387.017,0.00258387,0.00512583
1072,1073,hypercube,1,2000.0,false,protein,1,14,12.0,10000,4,1.06981,0.25,341.925,0.00292462,0.00513513
1073,1074,hypercube,1,2000.0,false,protein,1,14,12.0,10000,6,1.06981,0.25,323.818,0.00308816,0.00518076
1074,1075,hypercube,1,2000.0,false,protein,1,14,12.0,10000,8,1.06981,0.25,289.303,0.00345658,0.00525275
1075,1076,hypercube,1,2000.0,false,protein,1,14,12.0,10000,10,1.06981,0.25,275.855,0.00362509,0.00522547
1076,1077,hypercube,1,2000.0,false,protein,1,14,12.0,10000,12,1.06981,0.25,274.048,0.00364899,0.00528446
1077,1078,hypercube,1,2000.0,false,protein,1,14,12.0,10000,14,1.06981,0.25,276.339,0.00361875,0.00506928
1078,1079,hypercube,1,2000.0,false,protein,1,14,12.0,10000,16,1.06981,0.25,270.63,0.00369508,0.00532507
1079,1080,hypercube,1,2000.0,false,protein,1,14,12.0,10000,18,1.06981,0.25,275.016,0.00363616,0.00515066
1080,1081,hypercube,1,2000.0,false,protein,1,14,15.0,10,2,2.14234,0.0,93603.7,1.06833,0.00530127
1081,1082,hypercube,1,2000.0,false,protein,1,14,15.0,10,4,2.14234,0.0,12966.0,7.7125,0.00533783
1082,1083,hypercube,1,2000.0,false,protein,1,14,15.0,10,6,2.14234,0.0,3157.06,0.00031675,0.00542575
1083,1084,hypercube,1,2000.0,false,protein,1,14,15.0,10,8,2.14234,0.0,1665.05,0.000600583,0.00540612
1084,1085,hypercube,1,2000.0,false,protein,1,14,15.0,10,10,2.14234,0.0,1302.46,0.000767775,0.00531424
1085,1086,hypercube,1,2000.0,false,protein,1,14,15.0,10,12,2.14234,0.0,1197.62,0.000834992,0.00530061
1086,1087,hypercube,1,2000.0,false,protein,1,14,15.0,10,14,2.14234,0.0,1305.88,0.000765767,0.00522278
1087,1088,hypercube,1,2000.0,false,protein,1,14,15.0,10,16,2.14234,0.0,1246.27,0.000802392,0.00539991
1088,1089,hypercube,1,2000.0,false,protein,1,14,15.0,10,18,2.14234,0.0,1221.97,0.00081835,0.00558046
1089,1090,hypercube,1,2000.0,false,protein,1,14,15.0,100,2,1.52637,0.166667,20968.0,4.76917,0.00543447
1090,1091,hypercube,1,2000.0,false,protein,1,14,15.0,100,4,1.52637,0.166667,9113.0,0.000109733,0.00528859
1091,1092,hypercube,1,2000.0,false,protein,1,14,15.0,100,6,1.52637,0.166667,2962.82,0.000337517,0.00523516
1092,1093,hypercube,1,2000.0,false,protein,1,14,15.0,100,8,1.52637,0.166667,1559.51,0.000641225,0.00526366
1093,1094,hypercube,1,2000.0,false,protein,1,14,15.0,100,10,1.52637,0.166667,1278.77,0.000782,0.00524761
1094,1095,hypercube,1,2000.0,false,protein,1,14,15.0,100,12,1.52637,0.166667,1222.12,0.00081825,0.00542568
1095,1096,hypercube,1,2000.0,false,protein,1,14,15.0,100,14,1.52637,0.166667,1242.49,0.000804833,0.00515478
1096,1097,hypercube,1,2000.0,false,protein,1,14,15.0,100,16,1.52637,0.166667,1186.77,0.000842625,0.00528334
1097,1098,hypercube,1,2000.0,false,protein,1,14,15.0,100,18,1.52637,0.166667,1192.01,0.000838917,0.00522781
1098,1099,hypercube,1,2000.0,false,protein,1,14,15.0,1000,2,1.30076,0.166667,2912.76,0.000343317,0.00526489
1099,1100,hypercube,1,2000.0,false,protein,1,14,15.0,1000,4,1.30076,0.166667,2452.18,0.0004078,0.00531579
1100,1101,hypercube,1,2000.0,false,protein,1,14,15.0,1000,6,1.30076,0.166667,1564.37,0.000639233,0.00538667
1101,1102,hypercube,1,2000.0,false,protein,1,14,15.0,1000,8,1.30076,0.166667,1086.61,0.000920292,0.00520362
1102,1103,hypercube,1,2000.0,false,protein,1,14,15.0,1000,10,1.30076,0.166667,917.866,0.00108948,0.00529551
1103,1104,hypercube,1,2000.0,false,protein,1,14,15.0,1000,12,1.30076,0.166667,906.372,0.0011033,0.00512951
1104,1105,hypercube,1,2000.0,false,protein,1,14,15.0,1000,14,1.30076,0.166667,910.284,0.00109856,0.00524697
1105,1106,hypercube,1,2000.0,false,protein,1,14,15.0,1000,16,1.30076,0.166667,919.681,0.00108733,0.0052387
1106,1107,hypercube,1,2000.0,false,protein,1,14,15.0,1000,18,1.30076,0.166667,877.706,0.00113933,0.00525343
1107,1108,hypercube,1,2000.0,false,protein,1,14,15.0,10000,2,1.05118,0.333333,356.532,0.0028048,0.00523721
1108,1109,hypercube,1,2000.0,false,protein,1,14,15.0,10000,4,1.05118,0.333333,342.181,0.00292243,0.0052097
1109,1110,hypercube,1,2000.0,false,protein,1,14,15.0,10000,6,1.05118,0.333333,313.999,0.00318473,0.00524598
1110,1111,hypercube,1,2000.0,false,protein,1,14,15.0,10000,8,1.05118,0.333333,291.506,0.00343047,0.00518212
1111,1112,hypercube,1,2000.0,false,protein,1,14,15.0,10000,10,1.05118,0.333333,286.862,0.003486,0.00519613
1112,1113,hypercube,1,2000.0,false,protein,1,14,15.0,10000,12,1.05118,0.333333,282.296,0.00354238,0.00530257
1113,1114,hypercube,1,2000.0,false,protein,1,14,15.0,10000,14,1.05118,0.333333,279.046,0.00358363,0.00516332
1114,1115,hypercube,1,2000.0,false,protein,1,14,15.0,10000,16,1.05118,0.333333,276.755,0.0036133,0.00524363
1115,1116,hypercube,1,2000.0,false,protein,1,14,15.0,10000,18,1.05118,0.333333,278.0,0.00359712,0.00539164
1116,1117,hypercube,1,2000.0,false,protein,1,14,20.0,10,2,2.22514,0.0,84805.7,1.17917,0.00545451
1117,1118,hypercube,1,2000.0,false,protein,1,14,20.0,10,4,2.22514,0.0,13070.5,7.65083,0.00537402
1118,1119,hypercube,1,2000.0,false,protein,1,14,20.0,10,6,2.22514,0.0,3210.87,0.000311442,0.00526451
1119,1120,hypercube,1,2000.0,false,protein,1,14,20.0,10,8,2.22514,0.0,1606.64,0.000622417,0.00549557
1120,1121,hypercube,1,2000.0,false,protein,1,14,20.0,10,10,2.22514,0.0,1337.94,0.000747417,0.00534963
1121,1122,hypercube,1,2000.0,false,protein,1,14,20.0,10,12,2.22514,0.0,1296.37,0.000771383,0.00530194
1122,1123,hypercube,1,2000.0,false,protein,1,14,20.0,10,14,2.22514,0.0,1326.11,0.000754083,0.00523764
1123,1124,hypercube,1,2000.0,false,protein,1,14,20.0,10,16,2.22514,0.0,1245.96,0.000802592,0.00536833
1124,1125,hypercube,1,2000.0,false,protein,1,14,20.0,10,18,2.22514,0.0,1271.21,0.00078665,0.00524356
1125,1126,hypercube,1,2000.0,false,protein,1,14,20.0,100,2,1.59474,0.0833333,23112.5,4.32667,0.00533241
1126,1127,hypercube,1,2000.0,false,protein,1,14,20.0,100,4,1.59474,0.0833333,9363.3,0.0001068,0.00519138
1127,1128,hypercube,1,2000.0,false,protein,1,14,20.0,100,6,1.59474,0.0833333,2943.34,0.00033975,0.00529409
1128,1129,hypercube,1,2000.0,false,protein,1,14,20.0,100,8,1.59474,0.0833333,1601.41,0.00062445,0.00529769
1129,1130,hypercube,1,2000.0,false,protein,1,14,20.0,100,10,1.59474,0.0833333,1310.93,0.000762817,0.00529918
1130,1131,hypercube,1,2000.0,false,protein,1,14,20.0,100,12,1.59474,0.0833333,1257.04,0.000795517,0.00527294
1131,1132,hypercube,1,2000.0,false,protein,1,14,20.0,100,14,1.59474,0.0833333,1257.24,0.000795392,0.00530503
1132,1133,hypercube,1,2000.0,false,protein,1,14,20.0,100,16,1.59474,0.0833333,1237.24,0.00080825,0.00530389
1133,1134,hypercube,1,2000.0,false,protein,1,14,20.0,100,18,1.59474,0.0833333,1238.59,0.000807367,0.0053261
1134,1135,hypercube,1,2000.0,false,protein,1,14,20.0,1000,2,1.26199,0.0833333,3178.98,0.000314567,0.00520485
1135,1136,hypercube,1,2000.0,false,protein,1,14,20.0,1000,4,1.26199,0.0833333,2534.05,0.000394625,0.00527035
1136,1137,hypercube,1,2000.0,false,protein,1,14,20.0,1000,6,1.26199,0.0833333,1642.51,0.000608825,0.00522484
1137,1138,hypercube,1,2000.0,false,protein,1,14,20.0,1000,8,1.26199,0.0833333,1093.67,0.00091435,0.00529281
1138,1139,hypercube,1,2000.0,false,protein,1,14,20.0,1000,10,1.26199,0.0833333,947.845,0.00105502,0.00516783
1139,1140,hypercube,1,2000.0,false,protein,1,14,20.0,1000,12,1.26199,0.0833333,908.155,0.00110113,0.00538619
1140,1141,hypercube,1,2000.0,false,protein,1,14,20.0,1000,14,1.26199,0.0833333,919.463,0.00108759,0.00519987
1141,1142,hypercube,1,2000.0,false,protein,1,14,20.0,1000,16,1.26199,0.0833333,907.75,0.00110162,0.00525983
1142,1143,hypercube,1,2000.0,false,protein,1,14,20.0,1000,18,1.26199,0.0833333,857.467,0.00116622,0.00555847
1143,1144,hypercube,1,2000.0,false,protein,1,14,20.0,10000,2,1.10391,0.166667,362.413,0.00275928,0.00523083
1144,1145,hypercube,1,2000.0,false,protein,1,14,20.0,10000,4,1.10391,0.166667,359.038,0.00278522,0.00520019
1145,1146,hypercube,1,2000.0,false,protein,1,14,20.0,10000,6,1.10391,0.166667,336.613,0.00297078,0.00507434
1146,1147,hypercube,1,2000.0,false,protein,1,14,20.0,10000,8,1.10391,0.166667,299.752,0.00333609,0.00515556
1147,1148,hypercube,1,2000.0,false,protein,1,14,20.0,10000,10,1.10391,0.166667,282.106,0.00354477,0.00530765
1148,1149,hypercube,1,2000.0,false,protein,1,14,20.0,10000,12,1.10391,0.166667,282.214,0.00354341,0.00519965
1149,1150,hypercube,1,2000.0,false,protein,1,14,20.0,10000,14,1.10391,0.166667,285.261,0.00350556,0.00518683
1150,1151,hypercube,1,2000.0,false,protein,1,14,20.0,10000,16,1.10391,0.166667,286.74,0.00348748,0.00519274
1151,1152,hypercube,1,2000.0,false,protein,1,14,20.0,10000,18,1.10391,0.166667,278.371,0.00359233,0.00511367
